Volume_AAL,Volume_ALGT,Volume_ALK,Volume_DAL,Volume_HA,Volume_LUV,Volume_BCS,Volume_CS,Volume_DB,Volume_GS,Volume_MS,Volume_WFC,Volume_BHC,Volume_JNJ,Volume_MRK,Volume_PFE,Volume_RHHBY,Volume_UNH,Volume_AAPL,Volume_AMZN,Volume_FB,Volume_GOOG,Volume_IBM,Volume_MSFT,Volume_SP500
3210500,153300,1449300.0,5808800.0,1104500.0,5506600.0,4142200.0,2854900.0,6873100.0,3787200.0,11913700.0,26718000.0,5600200.0,8358200.0,9970200.0,23649400.0,1487600.0,3561300.0,150164800,5624700.0,126116600.0,2665100.0,4103900.0,56396800.0,3511100000
2940700,282200,2192300.0,6699600.0,1720000.0,4424500.0,7929000.0,2520900.0,6663500.0,2981500.0,12389400.0,23669300.0,4312000.0,7789900.0,16179900.0,27357900.0,1441900.0,3722100.0,163690400,6999600.0,79117000.0,3095300.0,3883700.0,56569000.0,3706350000
4177500,135700,1788500.0,7473500.0,1471200.0,4703100.0,4256500.0,4473200.0,5219900.0,2660200.0,11262300.0,23342500.0,6287400.0,6868500.0,12693500.0,24999700.0,1351100.0,3179500.0,166674000,13705300.0,60029200.0,3369300.0,3664800.0,52501100.0,3864500000
3074100,130600,2232200.0,5960300.0,1108100.0,3087500.0,6197400.0,2281800.0,3322900.0,3073900.0,7349200.0,17706800.0,6485800.0,6119400.0,9750500.0,23533900.0,1558300.0,5529400.0,153594000,12581100.0,59434300.0,2726800.0,3420000.0,45867500.0,3565990000
5226300,1140000,4581000.0,9925900.0,734300.0,4761200.0,4282300.0,1376900.0,2673100.0,3026200.0,12364000.0,32054900.0,10802500.0,4742300.0,10053700.0,16863700.0,4016800.0,2496600.0,100497200,3685300.0,19990600.0,1223000.0,4057100.0,23346100.0,2960910000
4516300,1046000,2808900.0,9490400.0,565900.0,5175700.0,3091500.0,1302000.0,2210400.0,3257400.0,7282200.0,31879100.0,6274300.0,6379600.0,22545800.0,15116100.0,2903900.0,4510600.0,86313600,2808600.0,18119400.0,1211200.0,4186800.0,20288100.0,3019700000
6961100,494900,1580100.0,7380400.0,566800.0,8060000.0,2828100.0,1981400.0,2934000.0,10134400.0,14505300.0,25507100.0,6963200.0,11008700.0,15334400.0,16770000.0,1185600.0,6180300.0,106421600,5114400.0,22743000.0,2320300.0,10207500.0,26771000.0,3234360000
9170700,494500,2212500.0,7504900.0,887900.0,6559900.0,1722000.0,1576900.0,2328300.0,4524800.0,17524000.0,21055700.0,6898500.0,9383600.0,11240200.0,13901800.0,2057600.0,2940100.0,83018000,5227500.0,20969600.0,1344100.0,20381700.0,21043300.0,3383410000
5759300,194400,1434300.0,5217500.0,807200.0,4391500.0,2240500.0,1753100.0,3643600.0,3990000.0,13873700.0,23678400.0,7464900.0,5959500.0,10535500.0,15784300.0,568100.0,2734900.0,139235200,6523700.0,22235000.0,1747700.0,8086100.0,23552500.0,3349370000
5344700,253800,1755100.0,7445700.0,970800.0,5031700.0,1628800.0,1431300.0,3020000.0,2930600.0,10183600.0,31149300.0,4933800.0,7743900.0,9646900.0,21225800.0,1640600.0,2842000.0,261964400,5541600.0,19119400.0,1889700.0,8265600.0,31154400.0,3388590000
4221700,179300,6424600.0,5360400.0,561600.0,4465500.0,1354900.0,1646800.0,2482500.0,3775900.0,8523600.0,17723900.0,6386400.0,7501900.0,19816400.0,24080700.0,1113300.0,3051700.0,146062000,4465400.0,23088100.0,2341300.0,5315600.0,22331800.0,3017480000
3954300,229700,3480400.0,7655000.0,832700.0,3820000.0,2212700.0,2571700.0,6236300.0,4705100.0,10742700.0,23052100.0,6478400.0,6577500.0,13334900.0,25717600.0,3198200.0,2771200.0,134768000,7494700.0,35079900.0,4760300.0,4916500.0,34524800.0,3706740000
7847600,175200,2328000.0,7219800.0,1548700.0,5132400.0,2198100.0,3656100.0,3657500.0,5041400.0,12623000.0,20978500.0,4866000.0,5859600.0,13413200.0,26309500.0,2770900.0,3118800.0,113528400,6587300.0,41083600.0,2391100.0,7326400.0,33729300.0,3499440000
20517300,659100,2188000.0,12130500.0,1037000.0,9809800.0,3115900.0,2124200.0,3544600.0,2891100.0,14668900.0,17025800.0,5269600.0,8211100.0,13500100.0,19360200.0,2320500.0,2252800.0,111852000,8801100.0,77556900.0,2079500.0,4265800.0,42529000.0,3665720000
6955200,358300,1628500.0,5699000.0,663500.0,4891400.0,2815100.0,1752100.0,6033600.0,2136800.0,7784500.0,12304300.0,5664600.0,4266800.0,7666100.0,13686100.0,1746100.0,2301800.0,142623200,13053200.0,29804700.0,1619800.0,3205500.0,48272800.0,3219030000
6472900,254200,1330000.0,8200000.0,1203900.0,8023200.0,3665100.0,2277600.0,2706500.0,2790500.0,8209700.0,17050500.0,6301800.0,8219400.0,13101400.0,26846100.0,771600.0,3446900.0,169709600,5464100.0,20750500.0,1671300.0,4415500.0,41523600.0,3734530000
4201600,152300,2433300.0,10466400.0,525200.0,7076300.0,1555100.0,1362000.0,3035500.0,1928500.0,5816000.0,12809100.0,11348900.0,6101600.0,9486700.0,20384300.0,2724900.0,3893600.0,83115200,2509500.0,15646700.0,1518100.0,3216100.0,19454100.0,2972660000
6909600,107400,2713500.0,6572800.0,780100.0,5241200.0,1723800.0,1672100.0,5819900.0,2165700.0,7523400.0,14991100.0,16189400.0,5875700.0,6821500.0,18354500.0,505300.0,2396600.0,94780800,5077500.0,15429400.0,1494900.0,4089400.0,24594000.0,3290680000
7493600,121300,2762000.0,6997400.0,829100.0,5834700.0,1933000.0,1262800.0,7021200.0,1965200.0,4517700.0,16450200.0,9462600.0,3818100.0,8531700.0,20750200.0,581700.0,1906100.0,76732400,2570600.0,16975500.0,1097300.0,3168700.0,17384700.0,3202670000
5334100,140300,1457400.0,6069600.0,890600.0,6222700.0,3268100.0,1098700.0,2618900.0,2462700.0,4576800.0,21622400.0,7761500.0,6473400.0,7845800.0,12354300.0,3710900.0,2418700.0,69176000,2147600.0,14840700.0,1043800.0,3147700.0,17246700.0,3475400000
4216100,101000,1253900.0,5819000.0,683500.0,6950400.0,1810900.0,1109900.0,4731100.0,2699000.0,6702400.0,21492700.0,5488300.0,5433900.0,9686300.0,14928500.0,4455100.0,2283600.0,73190800,2642600.0,13130500.0,1565200.0,2682200.0,17865800.0,3368690000
4930200,198400,2016700.0,5413600.0,769900.0,7237000.0,961100.0,1264800.0,2852500.0,1951700.0,5901700.0,11491400.0,4726400.0,5558700.0,8475400.0,16890800.0,1913900.0,3040700.0,73603200,2925200.0,13532900.0,1023200.0,2894700.0,19422500.0,3019890000
6892400,137000,1647000.0,4943600.0,532600.0,9569000.0,2166900.0,1826500.0,4484400.0,2551500.0,5930400.0,17398200.0,4496200.0,7172700.0,8928500.0,13735600.0,1390400.0,2644100.0,60962800,2115600.0,12731400.0,1090000.0,2284000.0,15441200.0,3366310000
3915900,269100,1547300.0,3692000.0,354500.0,7580500.0,1770100.0,2683400.0,5851100.0,3114000.0,6529700.0,23566100.0,5988600.0,4940800.0,9900400.0,19315600.0,915000.0,3047800.0,80233600,3361900.0,16628100.0,1060700.0,3459700.0,21251200.0,3326290000
3855300,252200,2145200.0,5251200.0,545400.0,8489900.0,2205100.0,3235900.0,11040700.0,2308700.0,6637300.0,24673400.0,4636600.0,6923600.0,6928800.0,16625300.0,1504100.0,2610400.0,92936000,3430000.0,12354700.0,766800.0,3398700.0,26649300.0,3256030000
6517300,231500,2630500.0,7597300.0,525800.0,9292300.0,2419600.0,1598300.0,6440500.0,1985600.0,10152800.0,17741900.0,3470600.0,4594800.0,6665400.0,14236600.0,1398300.0,1554900.0,69844000,2698400.0,10965100.0,899400.0,4914300.0,18363900.0,2995260000
4531800,154800,1799700.0,6544600.0,881900.0,7178100.0,4221400.0,7509700.0,15515600.0,5323600.0,26605100.0,31604000.0,8664400.0,9821900.0,8805600.0,26735900.0,626000.0,2837800.0,90056400,3846500.0,16398900.0,1865100.0,4537600.0,28671000.0,3736890000
5457900,131600,2424500.0,4149700.0,765800.0,5442200.0,2634300.0,2716600.0,10298200.0,3348600.0,11542600.0,16416200.0,5338400.0,6423700.0,11042000.0,27603200.0,763100.0,2071900.0,74762000,2907400.0,13736900.0,1138500.0,5118500.0,22158500.0,3561050000
8540100,167200,1871600.0,5365500.0,968600.0,7054100.0,3787200.0,5886200.0,31986000.0,5334900.0,15150400.0,17515900.0,3678400.0,10337500.0,12200400.0,29342000.0,798500.0,2966100.0,109931200,3166300.0,30782600.0,3088300.0,6830300.0,34140900.0,4235370000
5989000,128700,2543400.0,4384900.0,839600.0,6253200.0,1914300.0,2455600.0,3601500.0,3637400.0,7981400.0,14901100.0,10925900.0,5836900.0,9421500.0,15208000.0,1085400.0,3138300.0,86553600,3327500.0,15853800.0,1506400.0,2968200.0,29492900.0,3779230000
4019300,163200,2403200.0,5456100.0,617400.0,5683900.0,2251600.0,1887400.0,4671300.0,2899600.0,8620700.0,18189100.0,6969200.0,5239200.0,11954400.0,18936800.0,1102500.0,2456600.0,86440400,3174400.0,19120900.0,1343400.0,3326300.0,25691800.0,3526890000
7032000,213600,2856500.0,8125300.0,732100.0,8637100.0,2531600.0,2376300.0,4681900.0,4738100.0,11505700.0,35715800.0,6070700.0,13173500.0,16456600.0,46638500.0,930500.0,4772200.0,246876800,4777600.0,21860900.0,2122500.0,9116000.0,65738600.0,5428790000
5372100,92400,1433500.0,5836500.0,507300.0,5543400.0,2314800.0,1969700.0,4495100.0,2327500.0,7493900.0,17856700.0,24556900.0,6787400.0,9532700.0,22906500.0,3113300.0,1961900.0,73939600,3107700.0,16826000.0,1413700.0,4286400.0,23586000.0,3287150000
5575300,108100,1714200.0,5830800.0,571900.0,4658900.0,2470800.0,2830300.0,6547600.0,3326600.0,12490100.0,16654800.0,10253800.0,8572400.0,10020600.0,17537600.0,1526500.0,2370200.0,134314000,4290100.0,19994000.0,1621000.0,3487000.0,28653100.0,3661470000
4930600,99400,1359800.0,4541300.0,640700.0,7040900.0,1717900.0,1878600.0,2359300.0,2678300.0,6570800.0,16545600.0,6792800.0,6277200.0,12172800.0,20260200.0,2373200.0,2580400.0,82514800,4332600.0,28230900.0,1648500.0,3329900.0,26180800.0,3327600000
5025300,136100,1707900.0,4806800.0,481300.0,8098300.0,1643600.0,2014200.0,5438400.0,3094600.0,11018400.0,21191600.0,5390100.0,4417200.0,8908900.0,16027600.0,1102500.0,2150300.0,102847600,4941100.0,19045700.0,1238100.0,3887700.0,23198200.0,3300060000
9115100,154000,1637000.0,10311600.0,1379500.0,9187400.0,2645700.0,1834900.0,3457500.0,2731800.0,12896400.0,24015000.0,5783400.0,9501400.0,12295800.0,25634200.0,1107000.0,2604000.0,108801600,4075100.0,17420200.0,1311000.0,5611300.0,38923100.0,5450550000
7126400,73200,970500.0,7547800.0,636900.0,7836600.0,1718000.0,3139300.0,3652300.0,3817700.0,14684200.0,21069600.0,6897400.0,8170500.0,10550800.0,19378100.0,933200.0,3060800.0,126652400,7511200.0,25275100.0,2157300.0,8937100.0,35433300.0,3655080000
6037400,107000,1112300.0,4810300.0,615400.0,4410900.0,2621100.0,1852000.0,4243500.0,2692900.0,12097800.0,14409100.0,6142800.0,5496400.0,11996100.0,24131900.0,1284400.0,2158000.0,98276800,4386600.0,17897600.0,1563200.0,4139500.0,26897200.0,3555090000
7391600,118400,1873300.0,9035800.0,707800.0,6737900.0,2884200.0,2064500.0,9562200.0,3104200.0,11635900.0,19520900.0,6506100.0,5666000.0,10447300.0,27890100.0,1029400.0,2481000.0,101141200,4872200.0,18734400.0,1293900.0,4101800.0,31298400.0,3776090000
7909700,166000,1418500.0,6871800.0,511700.0,4652900.0,1767900.0,2118600.0,5782800.0,3072600.0,14183300.0,13837300.0,5004900.0,5296800.0,10201900.0,15660500.0,765600.0,3556900.0,69460800,4529700.0,18172400.0,1072400.0,4523700.0,26650700.0,3428140000
6032100,138900,1126700.0,6703900.0,487500.0,4227700.0,1769900.0,2704500.0,5750200.0,3393700.0,13592200.0,43888500.0,5921200.0,7308700.0,14271900.0,19900100.0,759100.0,2772600.0,90950800,4543500.0,15811600.0,1315100.0,3710100.0,28053200.0,3565620000
10829800,288100,1057500.0,6835900.0,348800.0,3392100.0,1424700.0,1080600.0,2725500.0,2541500.0,9747600.0,34323400.0,6564000.0,8250200.0,7352200.0,14447100.0,2344900.0,2356200.0,50055600,4383200.0,11486800.0,1221900.0,3062600.0,24635200.0,2614000000
5358400,114000,1240300.0,8603200.0,363000.0,3713800.0,2091300.0,2726700.0,17667700.0,3271200.0,8724000.0,25538700.0,3504000.0,7314400.0,4513300.0,16972200.0,777700.0,3625400.0,60172400,5466200.0,11078200.0,1055700.0,3468800.0,21786900.0,2812230000
6274400,158600,1239400.0,5299000.0,537800.0,3942600.0,3257100.0,1505100.0,6890000.0,9280200.0,11138300.0,21649000.0,4044500.0,12858700.0,5049700.0,14933600.0,1161200.0,6932300.0,62138000,5682900.0,15349900.0,1610400.0,5096700.0,25901700.0,3050730000
10297400,183900,2548100.0,10212300.0,837900.0,7258400.0,2353800.0,1675000.0,5493900.0,6149900.0,18407300.0,19913900.0,4011700.0,7152000.0,6341200.0,19737600.0,1325400.0,3359800.0,65573600,4861900.0,15334900.0,1393600.0,6935300.0,29493900.0,3089780000
4985200,133300,1335000.0,6391400.0,402100.0,4013500.0,3724400.0,2905900.0,5354800.0,4638500.0,11363600.0,22219400.0,4077000.0,5984600.0,7282100.0,15746500.0,2820400.0,2307600.0,81147200,4676900.0,11350400.0,1276700.0,14655800.0,40171600.0,3266700000
5302700,190100,3030100.0,6697500.0,777400.0,4674400.0,1399800.0,1742600.0,4881800.0,2683500.0,8910000.0,17250400.0,2286100.0,5835500.0,6874700.0,14737000.0,1726700.0,1959600.0,82704800,3884400.0,16163900.0,1247400.0,6414600.0,56004000.0,3230210000
4697300,112200,1926800.0,4509200.0,703800.0,3846100.0,1852100.0,1237800.0,6767300.0,2788500.0,7728900.0,24584100.0,2895800.0,4631100.0,6933600.0,19784700.0,1486700.0,1479600.0,63957600,3888500.0,16732000.0,2619200.0,3897900.0,29707000.0,2907430000
6415100,266200,2931200.0,4652700.0,1108100.0,5782100.0,2125300.0,2492400.0,7631300.0,2887400.0,7254900.0,27245000.0,2941300.0,7158800.0,9476200.0,16892600.0,1953100.0,2476500.0,74791600,4278700.0,28468700.0,3318200.0,3891600.0,26316600.0,3417530000
7336300,259400,3050800.0,4727600.0,2779500.0,5445700.0,1475900.0,1556400.0,7161800.0,2181500.0,7483100.0,15531100.0,2897300.0,6523000.0,10518700.0,16291300.0,1646100.0,3016900.0,66839600,3738200.0,58954200.0,2127800.0,3630900.0,30702100.0,3553010000
12832300,748800,6391700.0,10322100.0,1745900.0,11997000.0,1203000.0,2415900.0,4124000.0,1885500.0,5524900.0,14165300.0,3014000.0,7640600.0,11142400.0,23567900.0,1430400.0,2021300.0,76304000,9924400.0,169803700.0,2405600.0,4778000.0,31372100.0,3653330000
8445100,364700,2802800.0,6561000.0,818400.0,8891400.0,1418700.0,1252600.0,6186500.0,1998200.0,7252100.0,17662900.0,2191600.0,6620400.0,8411600.0,20979100.0,1419600.0,1656800.0,96096000,9681000.0,60073700.0,2130600.0,3749300.0,37005300.0,3415710000
5746200,163000,1707000.0,5676700.0,684800.0,5492200.0,1777600.0,2062100.0,8793300.0,2454100.0,10123700.0,22699900.0,4263600.0,11013100.0,9665200.0,20855300.0,847400.0,1681500.0,84118000,6562300.0,65280800.0,1849900.0,3608200.0,34668300.0,3245770000
5761100,205400,1454200.0,6048100.0,536000.0,5138600.0,1466500.0,1986200.0,6397500.0,2503700.0,9714900.0,21633800.0,3452400.0,7598900.0,15443400.0,48232800.0,1307800.0,2355900.0,157492000,5738700.0,40356500.0,1644700.0,5474200.0,27655200.0,3892100000
4051800,100400,1178700.0,3896600.0,335100.0,2972900.0,2100100.0,3080600.0,10259900.0,2662700.0,11445900.0,19541100.0,4659700.0,3778000.0,9516800.0,18843100.0,2955000.0,1635100.0,103563600,5531500.0,17423300.0,997300.0,2858500.0,18472500.0,3158450000
3873000,148300,580800.0,3459900.0,386100.0,3298100.0,3330600.0,1624200.0,4532500.0,2359000.0,8695500.0,14860400.0,2449100.0,4542800.0,6596000.0,16448600.0,1582700.0,1941600.0,82992000,3986100.0,19102000.0,1348100.0,2860000.0,16788300.0,2976970000
5599200,113200,977300.0,4896500.0,454900.0,6499100.0,3345100.0,1605500.0,6391700.0,3218500.0,9496100.0,17378400.0,4587500.0,5377300.0,10891100.0,21279400.0,866900.0,2017700.0,115230400,7700700.0,33020200.0,1828800.0,4241500.0,29982800.0,3645070000
5876500,143900,2064900.0,3366100.0,409300.0,5345000.0,1959600.0,1726800.0,4143100.0,2438300.0,8264500.0,19992500.0,3651600.0,7861500.0,18490800.0,15614300.0,634200.0,2115900.0,114001600,3957100.0,31351800.0,1343200.0,5250700.0,21384300.0,3219880000
6364900,110000,1592400.0,3266500.0,481600.0,3166000.0,1421600.0,1106600.0,3637100.0,2107200.0,5854500.0,13737600.0,3185200.0,6700900.0,7847100.0,24583200.0,478700.0,1969700.0,141708000,4104300.0,24893200.0,1389600.0,2678600.0,18061500.0,3024100000
9628900,125400,1489200.0,7005800.0,601500.0,6106000.0,1187800.0,1184700.0,3377400.0,2604900.0,7898200.0,11403400.0,2813600.0,7935000.0,10419300.0,21367200.0,492700.0,1786200.0,121150800,2862000.0,21518000.0,870800.0,2499700.0,17914200.0,2748020000
6491800,105700,1156200.0,4732300.0,418800.0,4150800.0,1281200.0,1992900.0,4689800.0,2437300.0,9632000.0,17943500.0,2863900.0,5832100.0,9814600.0,17678600.0,1125400.0,1559300.0,104639200,3105600.0,19578500.0,1205600.0,3106900.0,22881900.0,3147140000
5593100,107600,1042700.0,4246100.0,591500.0,2176900.0,1295500.0,1512900.0,3145400.0,1870900.0,4952000.0,20829600.0,4665500.0,4688400.0,5893300.0,14233100.0,782000.0,2148500.0,76072400,3080500.0,16894100.0,887400.0,2389000.0,18000600.0,2689560000
3931900,79400,865200.0,3051900.0,585300.0,3031900.0,1974100.0,1784300.0,3277300.0,2064700.0,7699300.0,19655600.0,3529300.0,5057600.0,5540700.0,19954600.0,1242100.0,1603500.0,75532800,3563000.0,18053600.0,992600.0,2220400.0,18167700.0,2713910000
3561700,108600,1171100.0,3149600.0,419100.0,2702000.0,1345500.0,1608300.0,2881500.0,1948100.0,5620600.0,14366600.0,3276900.0,4809400.0,4956200.0,20551900.0,567000.0,2238600.0,73905600,2800900.0,14631600.0,946600.0,2776600.0,17234000.0,2596190000
11236000,103500,1429400.0,4278900.0,451800.0,2706700.0,1000200.0,2152900.0,4817100.0,4106900.0,13317400.0,19915200.0,3160400.0,4325900.0,5083800.0,23231400.0,408200.0,2614000.0,82100400,3569000.0,17921900.0,1156300.0,3491600.0,19662300.0,2854080000
7373500,116600,2105400.0,7035300.0,485500.0,4382000.0,1873000.0,1367000.0,3292900.0,2951000.0,7419100.0,19330200.0,2085600.0,6037500.0,5934400.0,18853600.0,478900.0,2603900.0,91107200,3100700.0,15910700.0,1304000.0,2455300.0,19151500.0,2683190000
4475100,254700,1039100.0,4543300.0,277800.0,3136500.0,1978600.0,1310300.0,2215300.0,1911700.0,7856700.0,14436600.0,3276200.0,4648700.0,5489700.0,14976300.0,1506300.0,2880600.0,109019200,6531800.0,18494100.0,1298900.0,3153800.0,20818000.0,2791860000
4330100,195400,1333300.0,3020300.0,371800.0,3083500.0,1700900.0,1970300.0,3809800.0,1963700.0,11399900.0,14800900.0,4331300.0,4821900.0,4744600.0,15194900.0,460500.0,2976300.0,195175200,7277300.0,24216500.0,1331400.0,3340400.0,22798700.0,2802180000
3464000,65500,767200.0,6076700.0,369400.0,3292300.0,2778600.0,1569600.0,3254200.0,1965500.0,7698400.0,16720200.0,3339400.0,6139500.0,5743300.0,19908500.0,771600.0,2961500.0,173360400,4204400.0,18065200.0,1816400.0,3488500.0,23222700.0,2880260000
4268900,711700,858100.0,3568400.0,381500.0,3968500.0,2854400.0,1595000.0,3963400.0,3003600.0,8380100.0,26954800.0,5789000.0,6456100.0,10258200.0,17709800.0,742500.0,2734500.0,166825600,3621500.0,25453800.0,1431200.0,5346500.0,26055600.0,3254930000
2905100,520500,910700.0,3449300.0,392400.0,2936400.0,1745000.0,1371700.0,2203700.0,2228300.0,6955500.0,20997600.0,4842700.0,4534800.0,7436000.0,15939900.0,344800.0,2084600.0,127997200,3642000.0,21770400.0,944000.0,3452100.0,19122300.0,3149800000
5072800,283800,1265200.0,3944600.0,545300.0,3644700.0,1575000.0,1588700.0,2540700.0,1918800.0,6726500.0,21959500.0,4607100.0,5295500.0,6697300.0,16038200.0,1319600.0,1940400.0,148780400,7050200.0,21005300.0,1306500.0,3551900.0,20736500.0,2947760000
5548300,169000,1164200.0,3746900.0,422500.0,2768700.0,2131000.0,1177800.0,1990400.0,2498100.0,7082500.0,22055200.0,8668500.0,4581200.0,6800400.0,19416500.0,611000.0,3557000.0,126286800,4268700.0,22465200.0,1203600.0,3629400.0,22170900.0,3074610000
7413600,133600,890100.0,3423000.0,381500.0,2756800.0,3843200.0,2559700.0,4896700.0,3716500.0,12489100.0,17046200.0,4661100.0,5049900.0,7944200.0,22564600.0,1605800.0,2274300.0,108495200,4056800.0,19629000.0,1191400.0,4246200.0,21728400.0,3280020000
6865600,128500,1008500.0,3448100.0,295100.0,4311100.0,3239600.0,3583500.0,5555600.0,2503000.0,11810000.0,20308000.0,7099200.0,5019300.0,6140700.0,17476100.0,412600.0,2095000.0,106435200,3154900.0,18936000.0,1225400.0,5952200.0,23714500.0,3337730000
10743100,174400,1735400.0,11936300.0,653700.0,7797700.0,3124300.0,2396100.0,7139500.0,3760300.0,21450400.0,36158500.0,3981100.0,13283400.0,17033100.0,35192200.0,522100.0,5671600.0,384986800,6855900.0,45994800.0,4405600.0,19947500.0,71229700.0,5607610000
7105100,191100,1436200.0,6640000.0,385600.0,4522100.0,1895500.0,1402300.0,3688200.0,2057000.0,7917600.0,19604700.0,3991100.0,6708000.0,6438800.0,17162800.0,515200.0,2699800.0,110773600,4213700.0,19222800.0,1271000.0,4265000.0,27334500.0,3372210000
6744200,90600,2251300.0,4635500.0,355800.0,3864000.0,13029300.0,1032100.0,2886800.0,2003200.0,9007500.0,15207400.0,4415100.0,7982800.0,6460400.0,14533700.0,449300.0,3789700.0,98217600,4538400.0,27622800.0,977700.0,4397500.0,22668000.0,3285480000
4623700,124600,1326900.0,5306700.0,443000.0,2391400.0,17868300.0,1792000.0,3046200.0,2372700.0,8443100.0,22025100.0,4041400.0,7133300.0,6928400.0,17442900.0,622500.0,2238000.0,95938800,4313500.0,25252200.0,1462300.0,7401900.0,19352000.0,3388620000
5654600,138700,2563000.0,3897600.0,395900.0,4007900.0,2916400.0,2441000.0,3011900.0,2451500.0,12204900.0,19991000.0,3291600.0,6450500.0,6026200.0,14124700.0,470200.0,2761400.0,120724800,4329400.0,27266900.0,1260800.0,3477600.0,19091300.0,3060850000
5030600,153200,1397800.0,4642500.0,371800.0,3018000.0,5995600.0,2671100.0,4750700.0,3097800.0,14187300.0,18588600.0,6215300.0,6638500.0,6808800.0,14662800.0,772200.0,2875100.0,91717600,4085100.0,34265600.0,1380600.0,3305800.0,21647800.0,3432300000
11092500,137000,1375400.0,6494400.0,605600.0,3324800.0,3453600.0,3334400.0,4591600.0,3333800.0,11986800.0,34118900.0,2558100.0,6398700.0,6580900.0,22773000.0,743700.0,3583400.0,123164000,6437200.0,15433500.0,1372400.0,4965500.0,32068100.0,3300140000
11339200,208300,1369800.0,6684000.0,676900.0,4119800.0,2328200.0,2417700.0,3349300.0,5924200.0,24174900.0,28227200.0,4351100.0,9592800.0,10229000.0,21208400.0,2561900.0,6453600.0,116736000,5859900.0,19180100.0,1928500.0,8695500.0,31610200.0,3428340000
15068600,292500,1688500.0,9184200.0,693300.0,4664100.0,2856600.0,2256700.0,4259200.0,4953700.0,22121900.0,23524200.0,4942000.0,8261100.0,9344500.0,21967900.0,988000.0,3985100.0,91541600,5295200.0,17592000.0,1467200.0,19464000.0,26548200.0,3321710000
12778300,194800,1712400.0,5871200.0,536600.0,3570600.0,2444400.0,3150000.0,6984100.0,2995400.0,14873900.0,22533300.0,2770600.0,7583900.0,12226000.0,21345700.0,832800.0,3132100.0,130325200,5874000.0,21675100.0,2094500.0,10011700.0,32506200.0,3616440000
10445200,211500,1195900.0,4989800.0,640400.0,3757200.0,2513300.0,3033400.0,6011400.0,2759100.0,14931200.0,19521000.0,3462100.0,5924800.0,14513400.0,18562500.0,924500.0,3336600.0,132314800,5907200.0,19761300.0,1267600.0,7791600.0,32785500.0,3566490000
7572100,139200,985300.0,6174200.0,553800.0,4373000.0,4015400.0,2403600.0,4188100.0,2736800.0,11166700.0,17621500.0,3438100.0,4864300.0,11914300.0,17103300.0,666100.0,2618100.0,115168400,4500000.0,15424700.0,1514200.0,5719500.0,26545600.0,3307140000
12468300,378200,2098500.0,7679800.0,917400.0,4253300.0,5503800.0,4552800.0,5965400.0,3318200.0,15095300.0,25529800.0,4155300.0,8282700.0,11561900.0,21891000.0,1031600.0,4081800.0,155071200,6723900.0,19095000.0,1848700.0,6463600.0,43770400.0,4348580000
15348200,346800,2290600.0,6759100.0,1691200.0,6127800.0,5277800.0,4918300.0,11900200.0,4152700.0,15067400.0,31161500.0,4522500.0,8279200.0,14645200.0,35035300.0,3470900.0,5265600.0,163702000,6928400.0,27744600.0,1982400.0,5710300.0,63897800.0,4709310000
18375200,551800,2672000.0,9174400.0,1339400.0,21643400.0,2934600.0,3758700.0,8577400.0,3179700.0,13838500.0,29366100.0,4762400.0,9720700.0,20566500.0,36623000.0,4241200.0,4675600.0,119423200,10285700.0,22105700.0,2545800.0,10304300.0,61646800.0,4634770000
11438600,479100,1802800.0,9573000.0,953800.0,10057900.0,3471900.0,5325500.0,6821700.0,3557900.0,12997100.0,30053800.0,3602000.0,11371400.0,16950600.0,28743200.0,863300.0,4830600.0,189033600,14963800.0,31303300.0,4187600.0,8767000.0,55523100.0,4803150000
9405500,194700,1086000.0,10819700.0,1076300.0,11202300.0,6595300.0,5665700.0,5843800.0,3278200.0,12869800.0,30541300.0,5141000.0,6783000.0,18839600.0,30215900.0,983000.0,3697700.0,183742000,13866100.0,31336800.0,3880700.0,20450400.0,55162000.0,4673700000
13067600,140300,1252200.0,7526200.0,590100.0,8954900.0,3366500.0,5765600.0,4905700.0,3897400.0,14780300.0,24910900.0,3773500.0,9646200.0,18937000.0,33609300.0,1259700.0,4169200.0,146640000,12460100.0,50528300.0,3212700.0,21458600.0,65350900.0,5106380000
11132800,165800,1821700.0,8699500.0,680600.0,7568000.0,2811600.0,5623800.0,4577200.0,4369600.0,16928300.0,23667400.0,3701600.0,9968900.0,15863100.0,26748800.0,2266800.0,4230200.0,153435600,9390200.0,60101300.0,2529800.0,21645000.0,51062400.0,5112420000
9694100,119500,1337400.0,6004400.0,549200.0,6528700.0,6876100.0,5085000.0,4386800.0,6984800.0,12346100.0,28102000.0,3235700.0,7432300.0,15827700.0,19126200.0,357100.0,2516900.0,187531600,5933300.0,15141700.0,1513700.0,4084400.0,35374600.0,4091440000
7288400,99600,1030200.0,5543300.0,476500.0,4346600.0,7518300.0,4468500.0,3322600.0,5742500.0,13265200.0,24788400.0,4442800.0,6433100.0,9481100.0,26943900.0,609900.0,3511900.0,243204000,6486900.0,22068400.0,1565900.0,4762300.0,39495100.0,4402370000
8296700,117700,933900.0,6969000.0,519200.0,5051700.0,9528800.0,5227600.0,3794000.0,4260000.0,14057400.0,23220100.0,3892700.0,6657900.0,11974400.0,24607500.0,1092500.0,3657600.0,185915200,8427300.0,30320300.0,1836100.0,5207900.0,38505200.0,4179140000
